date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,name,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-05-28,0,0,0,0.1147192195057869,0,2,West Ham,0,601193,0,Nampalys Mendy,2022,1,18,Sub,18579,0,Leicester,0.1147192195057869,0
2023-05-22,0,0,0,0,0,0,Leicester,0,599394,0,Nampalys Mendy,2022,0,1,Sub,18567,0,Newcastle United,0,0
2023-04-22,0,0,0,0,0,2,Wolverhampton Wanderers,0,590152,0,Nampalys Mendy,2022,1,1,Sub,18518,0,Leicester,0,0
2023-04-15,0,0,0,0.324629008769989,0,3,Leicester,0,588695,0,Nampalys Mendy,2022,1,26,Sub,18506,0,Manchester City,0.324629008769989,0
2023-04-04,0,0,0,0.2691670060157776,0,1,Aston Villa,0,585980,0,Nampalys Mendy,2022,2,90,MC,18263,0,Leicester,0.2691670060157776,0
2023-03-11,0,0,0,0.048350799828767776,0,1,Chelsea,0,581292,0,Nampalys Mendy,2022,3,72,MC,18467,0,Leicester,0.048350799828767776,0
2023-03-04,0,0,0,0.4981670081615448,0,1,Leicester,0,579774,0,Nampalys Mendy,2022,0,72,DMC,18460,0,Southampton,0.4981670081615448,0
2023-02-19,0,1,0,0.3056040108203888,0.02047399990260601,3,Leicester,0,576955,0,Nampalys Mendy,2022,0,62,DMC,18437,0,Manchester United,0.3056040108203888,0
2023-02-11,0.03213160112500191,1,1,0.24095100164413452,0.0067840199917554855,4,Tottenham,0.03213160112500191,574937,0,Nampalys Mendy,2022,1,73,DMC,18427,1,Leicester,0.23416699469089508,1
2023-02-04,0,0,0,0,0,2,Leicester,0,573365,0,Nampalys Mendy,2022,4,20,Sub,18412,0,Aston Villa,0,0
2023-01-21,0,0,0,0.11564599722623825,0,2,Brighton,0,570181,0,Nampalys Mendy,2022,2,90,MC,18407,0,Leicester,0.11564599722623825,0
2023-01-14,0,0,0,0.36454200744628906,0,2,Leicester,0,568796,0,Nampalys Mendy,2022,0,69,DMC,18399,0,Nottingham Forest,0.36454200744628906,0
2023-01-03,0,0,0,0.07530040293931961,0,0,Fulham,0,567001,0,Nampalys Mendy,2022,1,14,Sub,18389,0,Leicester,0.07530040293931961,0
2022-11-12,0.060416098684072495,0,0,0.060416098684072495,0,0,Leicester,0.060416098684072495,564469,0,Nampalys Mendy,2022,2,17,Sub,18360,1,West Ham,0,0
2022-11-05,0,0,0,0.275534987449646,0,0,Leicester,0,562183,0,Nampalys Mendy,2022,2,1,Sub,18344,0,Everton,0.275534987449646,0
2022-10-29,0,0,0,0.17708100378513336,0,0,Manchester City,0,559777,0,Nampalys Mendy,2022,1,43,Sub,18338,0,Leicester,0.17708100378513336,0
2022-10-23,0,0,0,0,0,0,Leicester,0,558896,0,Nampalys Mendy,2022,4,28,Sub,18331,0,Wolverhampton Wanderers,0,0
2022-10-20,0,0,0,0,0,2,Leeds,0,557808,0,Nampalys Mendy,2022,0,23,Sub,18317,0,Leicester,0,0
2022-10-15,0,0,0,0,0,0,Crystal Palace,0,555700,0,Nampalys Mendy,2022,0,23,Sub,18306,0,Leicester,0,0
