date,npxG,key_passes,npg,xGChain,xA,h_goals,a_team,xG,roster_id,assists,name,season,a_goals,time,position,id,shots,h_team,xGBuildup,goals
2023-05-28,0,0,0,0.20296944677829742,0,5,Wolverhampton Wanderers,0,601049,0,Mario Lemina,2022,0,90,MC,18572,0,Arsenal,0.20296944677829742,0
2023-05-20,0,0,0,0,0,1,Everton,0,598183,0,Mario Lemina,2022,1,11,Sub,18571,0,Wolverhampton Wanderers,0,0
2023-05-13,0,0,0,0,0,2,Wolverhampton Wanderers,0,596443,0,Mario Lemina,2022,0,77,MC,18560,0,Manchester United,0,0
2023-05-06,0.01970542222261429,0,0,0.01970542222261429,0,1,Aston Villa,0.01970542222261429,594830,0,Mario Lemina,2022,0,90,MC,18551,1,Wolverhampton Wanderers,0,0
2023-04-29,0,0,0,0.1422547549009323,0,6,Wolverhampton Wanderers,0,592376,0,Mario Lemina,2022,0,90,MC,18535,0,Brighton,0.1422547549009323,0
2023-04-25,0.030294030904769897,0,0,0.11489126831293106,0,2,Crystal Palace,0.030294030904769897,591416,0,Mario Lemina,2022,0,90,MC,18527,1,Wolverhampton Wanderers,0.08459723740816116,0
2023-04-22,0,1,0,0.05648080259561539,0.05648080259561539,2,Wolverhampton Wanderers,0,590161,1,Mario Lemina,2022,1,50,MC,18518,0,Leicester,0,0
2023-04-15,0.042434100061655045,0,0,0.042434100061655045,0,2,Brentford,0.042434100061655045,588396,0,Mario Lemina,2022,0,90,MC,18511,2,Wolverhampton Wanderers,0,0
2023-04-08,0.02653140015900135,0,0,0,0,1,Chelsea,0.02653140015900135,586694,0,Mario Lemina,2022,0,75,MC,18501,2,Wolverhampton Wanderers,0,0
2023-04-01,0,0,0,0.09482820332050323,0,1,Wolverhampton Wanderers,0,584693,0,Mario Lemina,2022,1,49,DMC,18490,0,Nottingham Forest,0.09482820332050323,0
2023-03-18,0.05406710132956505,1,0,0.769353985786438,0.04565500095486641,2,Leeds,0.05406710132956505,583110,0,Mario Lemina,2022,4,90,MC,18481,1,Wolverhampton Wanderers,0.6696320176124573,0
2023-03-12,0,0,0,0.02033269964158535,0,2,Wolverhampton Wanderers,0,582163,0,Mario Lemina,2022,1,90,DMC,18469,0,Newcastle United,0.02033269964158535,0
2023-03-04,0,0,0,0,0,1,Tottenham,0,579516,0,Mario Lemina,2022,0,54,DMC,18461,0,Wolverhampton Wanderers,0,0
2023-03-01,0,0,0,0,0,2,Wolverhampton Wanderers,0,578986,0,Mario Lemina,2022,0,90,DMC,18264,0,Liverpool,0,0
2023-02-24,0.020855899900197983,0,0,0.25707000494003296,0,1,Wolverhampton Wanderers,0.020855899900197983,577573,0,Mario Lemina,2022,1,90,MC,18445,1,Fulham,0.23621399700641632,0
2023-02-11,0,0,0,0,0,1,Wolverhampton Wanderers,0,574831,0,Mario Lemina,2022,2,26,DMC,18430,0,Southampton,0,0
2023-02-04,0,0,0,0.03505060076713562,0,3,Liverpool,0,573251,0,Mario Lemina,2022,0,87,MC,18421,0,Wolverhampton Wanderers,0.03505060076713562,0
2023-01-22,0,1,0,0.05491349846124649,0.05491349846124649,3,Wolverhampton Wanderers,0,570587,0,Mario Lemina,2022,0,70,MC,18409,0,Manchester City,0.05491349846124649,0
2023-01-14,0.012594499625265598,0,0,0.06045280024409294,0,1,West Ham,0.012594499625265598,568816,0,Mario Lemina,2022,0,16,Sub,18401,1,Wolverhampton Wanderers,0.06045280024409294,0
2023-01-11,0.042213600128889084,0,0,0.8492090106010437,0,6,Montpellier,0.042213600128889084,568508,0,Mario Lemina,2022,1,48,Sub,19823,1,Nice,0.8069959878921509,0
2023-01-02,0,1,0,0.015365400351583958,0.015365400351583958,2,Nice,0,566983,0,Mario Lemina,2022,1,73,MC,19816,0,Rennes,0,0
2022-12-29,0,0,0,0,0,0,Lens,0,566088,0,Mario Lemina,2022,0,1,Sub,19802,0,Nice,0,0
2022-11-11,0,0,0,0,0,1,Nice,0,564128,0,Mario Lemina,2022,1,21,MC,19792,0,Lyon,0,0
2022-11-06,0.04033700004220009,0,0,0.1165589988231659,0,1,Brest,0.04033700004220009,562565,0,Mario Lemina,2022,0,67,MC,19783,2,Nice,0.10144300013780594,0
2022-10-30,0.045472800731658936,0,0,0.7400739789009094,0,1,Nice,0.045472800731658936,560984,0,Mario Lemina,2022,2,63,MC,19770,1,Lorient,0.6946009993553162,0
2022-10-23,0,0,0,0.20356200635433197,0,1,Nantes,0,559095,0,Mario Lemina,2022,1,90,MC,19763,0,Nice,0.20356200635433197,0
2022-10-16,0,0,0,1.019919991493225,0,1,Nice,0,556539,0,Mario Lemina,2022,1,86,MC,19748,0,Auxerre,1.019919991493225,0
2022-10-09,0,0,0,0.35142698884010315,0,3,Troyes,0,554619,0,Mario Lemina,2022,2,64,MC,19742,0,Nice,0.35142698884010315,0
2022-10-01,0,0,0,0,0,2,Nice,0,553715,0,Mario Lemina,2022,1,76,MC,19733,0,Paris Saint Germain,0,0
2022-09-18,0,1,0,0.06452219933271408,0.018149999901652336,0,Angers,0,551263,0,Mario Lemina,2022,1,90,MC,19723,0,Nice,0.046372201293706894,0
2022-08-21,0,2,0,0.14160999655723572,0.03629320114850998,1,Nice,0,543028,0,Mario Lemina,2022,0,80,DMC,19670,0,Clermont Foot,0.14160999655723572,0
2022-08-14,0,0,0,0.021952999755740166,0,1,Strasbourg,0,541380,0,Mario Lemina,2022,1,72,DMC,19666,0,Nice,0.021952999755740166,0
2022-08-07,0.07785110175609589,0,0,0.1724269986152649,0,1,Nice,0.07785110175609589,539757,0,Mario Lemina,2022,1,25,Sub,19651,2,Toulouse,0.1135300025343895,0
