date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2016-08-14 19:00:00,0,1.18197,2,"{att:278,def:29}",1.6591,4,"{att:260,def:30}",h,Arsenal,0,1.0038000000000000255795384873636066913604736328125,l,-1.238301,12,1.6591,3,1,0,2016-17,0.420799
2016-08-20 20:30:00,0,0.521509,12,"{att:268,def:36}",0.553693,0,"{att:153,def:23}",a,Arsenal,1,1.227399999999999824495944267255254089832305908203125,d,-0.03218399999999999,8,0.553693,0,0,1,2016-17,0.521509
2016-08-27 18:00:00,1,2.03271,11,"{att:286,def:29}",1.07775,1,"{att:204,def:29}",a,Arsenal,3,2.150700000000000056132876125047914683818817138671875,w,0.1937899999999999,8,1.07775,3,0,0,2016-17,1.27154
2016-09-10 18:00:00,1,1.89219,13,"{att:297,def:24}",1.17522,1,"{att:248,def:23}",h,Arsenal,3,1.9176999999999997381650018724030815064907073974609375,w,-0.04420000000000002,1,1.17522,2,0,0,2016-17,1.13102
2016-09-17 18:00:00,1,3.63453,14,"{att:371,def:10}",0.969693,1,"{att:357,def:33}",a,Arsenal,3,2.827600000000000335376171278767287731170654296875,w,2.6648359999999998,5,0.208524,4,0,0,2016-17,2.87336
2016-09-24 20:30:00,1,1.66224,15,"{att:236,def:20}",0.613553,0,"{att:274,def:24}",h,Arsenal,3,2.2050999999999998379962562466971576213836669921875,w,1.048687,4,0.613553,3,0,0,2016-17,1.66224
2016-10-02 19:30:00,1,1.85433,15,"{att:359,def:12}",0.608783,0,"{att:188,def:24}",a,Arsenal,3,2.39900000000000002131628207280300557613372802734375,w,1.2455470000000002,0,0.608783,1,0,0,2016-17,1.85433
2016-10-15 18:00:00,1,3.50519,11,"{att:240,def:28}",1.74979,2,"{att:299,def:23}",h,Arsenal,3,2.399999999999999911182158029987476766109466552734375,w,1.7553999999999998,7,1.74979,3,0,0,2016-17,3.50519
2016-10-22 18:00:00,0,0.711811,13,"{att:287,def:14}",1.55581,0,"{att:87,def:19}",h,Arsenal,1,0.64369999999999993889332472463138401508331298828125,d,-0.8439989999999999,0,1.55581,0,0,1,2016-17,0.711811
2016-10-29 15:30:00,1,2.48348,12,"{att:321,def:23}",0.853434,1,"{att:133,def:21}",a,Arsenal,3,2.564299999999999801758576722932048141956329345703125,w,2.3912149,1,0.0922651,4,0,0,2016-17,2.48348
2016-11-06 16:00:00,0,0.675745,9,"{att:170,def:25}",1.19585,1,"{att:285,def:41}",h,Arsenal,1,0.808100000000000040500935938325710594654083251953125,d,0.24106000000000005,3,0.434685,1,0,1,2016-17,0.675745
2016-11-19 16:30:00,0,0.575813,5,"{att:262,def:41}",0.511462,1,"{att:192,def:18}",a,Arsenal,1,1.3966000000000000635935748505289666354656219482421875,d,0.06435100000000005,4,0.511462,1,0,1,2016-17,0.575813
2016-11-27 18:15:00,1,2.8697,21,"{att:223,def:18}",2.0491,1,"{att:218,def:27}",h,Arsenal,3,1.9242000000000001325162202192586846649646759033203125,w,1.58177,6,1.28793,3,0,0,2016-17,2.8697
2016-12-03 21:30:00,1,2.96923,13,"{att:238,def:31}",0.882486,1,"{att:245,def:18}",a,Arsenal,3,2.633900000000000130029320644098334014415740966796875,w,2.086744,3,0.882486,5,0,0,2016-17,2.96923
2016-12-10 19:00:00,1,1.58027,11,"{att:239,def:16}",1.29401,1,"{att:136,def:25}",h,Arsenal,3,1.539699999999999846522769075818359851837158203125,w,1.047427,10,0.532843,3,0,0,2016-17,1.58027
2016-12-13 23:45:00,0,1.3508,15,"{att:275,def:24}",1.46034,2,"{att:164,def:27}",a,Arsenal,0,1.27740000000000009094947017729282379150390625,l,-0.10953999999999997,3,1.46034,1,1,0,2016-17,1.3508
2016-12-18 20:00:00,0,0.609893,5,"{att:225,def:36}",1.5186,2,"{att:296,def:17}",a,Arsenal,0,0.6143000000000000682121026329696178436279296875,l,-0.9087069999999999,6,1.5186,1,1,0,2016-17,0.609893
2016-12-26 19:00:00,1,1.97881,24,"{att:314,def:13}",0.687502,0,"{att:129,def:29}",h,Arsenal,3,2.302700000000000191135995919466949999332427978515625,w,1.291308,0,0.687502,1,0,0,2016-17,1.97881
2017-01-01 20:00:00,1,1.67138,19,"{att:320,def:14}",0.221469,0,"{att:162,def:26}",h,Arsenal,3,2.510400000000000186872739504906348884105682373046875,w,1.4499110000000002,2,0.221469,2,0,0,2016-17,1.67138
2017-01-03 23:45:00,0,1.12629,22,"{att:290,def:25}",1.55859,3,"{att:162,def:24}",a,Arsenal,1,0.98119999999999996109778521713451482355594635009765625,d,0.32887,4,0.79742,3,0,1,2016-17,1.12629
2017-01-14 19:00:00,1,2.31811,21,"{att:338,def:24}",0.488485,0,"{att:259,def:34}",a,Arsenal,3,2.6768000000000000682121026329696178436279296875,w,1.8296249999999998,7,0.488485,4,0,0,2016-17,2.31811
